epoch,batch,global_step,layer1_weight,layer1_bias,layer2_weight,layer2_bias,layer3_weight,layer3_bias,is_anomaly
24,36,2335,0.384728,0.046823,0.234065,0.022739,0.60321,0.132203,0
24,37,2336,0.372801,0.050297,0.234044,0.031315,0.587151,0.130444,0
24,38,2337,0.369778,0.050421,0.230361,0.030662,0.617292,0.135575,0
24,39,2338,0.381263,0.056718,0.23812,0.026029,0.601811,0.131874,0
24,40,2339,0.376262,0.049881,0.235879,0.02498,0.607484,0.137355,0
24,41,2340,0.376874,0.057534,0.22893,0.027685,0.609647,0.134939,0
24,42,2341,0.401083,0.053327,0.224364,0.020629,0.635107,0.126458,0
24,43,2342,0.384329,0.054009,0.247468,0.017811,0.615212,0.128149,0
24,44,2343,0.380187,0.054081,0.229521,0.021316,0.617136,0.134006,0
24,45,2344,0.396156,0.05734,0.236335,0.02668,0.626176,0.139105,0
24,46,2345,0.382353,0.055968,0.236352,0.02624,0.605598,0.139155,0
24,47,2346,0.369429,0.048362,0.239599,0.031663,0.611431,0.132598,0
24,48,2347,0.404831,0.059934,0.232425,0.023106,0.609541,0.125435,0
24,49,2348,0.379189,0.045768,0.246616,0.02747,0.617639,0.127026,0
24,50,2349,0.379318,0.056568,0.236779,0.02957,0.623939,0.140352,0
24,51,2350,0.387439,0.0435,0.228264,0.023029,0.614777,0.124754,0
24,52,2351,0.394486,0.061076,0.216062,0.021694,0.647054,0.135527,0
24,53,2352,0.381831,0.043291,0.223261,0.026033,0.60325,0.125929,0
24,54,2353,0.385131,0.054153,0.234126,0.024561,0.626724,0.132071,0
24,55,2354,0.380579,0.051829,0.233454,0.028999,0.61788,0.131413,0
24,56,2355,0.390029,0.055342,0.221472,0.027572,0.619375,0.136377,0
24,57,2356,0.391668,0.051347,0.232616,0.023956,0.624844,0.119662,0
24,58,2357,0.391804,0.048957,0.23001,0.026673,0.616647,0.123005,0
24,59,2358,0.375422,0.045026,0.235886,0.028021,0.616832,0.138099,0
24,60,2359,0.38271,0.052389,0.239683,0.034738,0.606102,0.134232,0
24,61,2360,0.384472,0.051135,0.20052,0.032539,0.602863,0.127751,0
24,62,2361,0.384352,0.052558,0.223438,0.026987,0.610723,0.134737,0
24,63,2362,0.389153,0.049561,0.221913,0.024019,0.609828,0.128557,0
24,64,2363,0.389582,0.059371,0.213827,0.020156,0.622994,0.138529,0
24,65,2364,0.398179,0.048408,0.241717,0.025648,0.614656,0.124765,0
24,66,2365,0.398997,0.059903,0.228977,0.038784,0.62701,0.132293,0
24,67,2366,0.36725,0.048012,0.240038,0.028288,0.60336,0.128205,0
24,68,2367,0.372862,0.054408,0.231391,0.022935,0.629696,0.127217,0
24,69,2368,0.382145,0.054682,0.219483,0.02957,0.636629,0.121383,0
24,70,2369,0.408446,0.058818,0.231187,0.021399,0.598647,0.133408,0
24,71,2370,0.381588,0.053267,0.23194,0.024542,0.621442,0.123729,0
24,72,2371,0.387456,0.05849,0.225227,0.023646,0.590059,0.116756,0
24,73,2372,0.370539,0.048205,0.241028,0.029783,0.595101,0.126186,0
24,74,2373,0.373263,0.050849,0.237535,0.030996,0.601335,0.131573,0
24,75,2374,0.378329,0.046199,0.238084,0.03247,0.605153,0.124886,0
24,76,2375,0.370106,0.05176,0.228278,0.023167,0.614632,0.12455,0
24,77,2376,0.366309,0.042198,0.236066,0.023279,0.635538,0.140551,0
24,78,2377,0.390526,0.049233,0.208035,0.028983,0.610216,0.131278,0
24,79,2378,0.37683,0.055973,0.225825,0.024778,0.591527,0.129207,0
24,80,2379,0.373709,0.050941,0.245942,0.024984,0.604393,0.132144,0
24,81,2380,0.390939,0.055022,0.201583,0.025162,0.594326,0.135345,0
24,82,2381,0.368919,0.059851,0.226472,0.033411,0.612705,0.131611,0
24,83,2382,0.386984,0.059574,0.22996,0.025992,0.616582,0.137195,0
24,84,2383,0.362278,0.056392,0.217,0.02631,0.607971,0.120003,0
24,85,2384,0.377674,0.056149,0.247326,0.02961,0.601542,0.129902,0
24,86,2385,0.392891,0.038451,0.2216,0.02587,0.597017,0.106249,0
24,87,2386,0.375447,0.047295,0.228752,0.027512,0.603497,0.13665,0
24,88,2387,0.369405,0.051195,0.237297,0.022835,0.616191,0.128957,0
24,89,2388,0.373618,0.055922,0.23452,0.024532,0.594992,0.131576,0
24,90,2389,0.383095,0.049035,0.216205,0.024702,0.624275,0.135578,0
24,91,2390,0.386458,0.052693,0.21946,0.022478,0.601514,0.136708,0
24,92,2391,0.380984,0.050167,0.227029,0.023946,0.625588,0.128157,0
24,93,2392,0.370122,0.052703,0.236739,0.031971,0.594866,0.119128,0
24,94,2393,0.383946,0.055541,0.217328,0.023782,0.582207,0.127355,0
24,95,2394,0.395848,0.052823,0.216079,0.027563,0.63079,0.131034,0
24,96,2395,0.371538,0.051746,0.212736,0.035106,0.610076,0.133351,0
24,97,2396,0.394458,0.046459,0.230911,0.027812,0.609207,0.123412,0
24,98,2397,0.388242,0.054918,0.227919,0.023757,0.633528,0.120278,0
24,99,2398,0.37752,0.057528,0.233229,0.026138,0.614164,0.130953,0
24,100,2399,0.373239,0.053013,0.207081,0.025879,0.621196,0.131643,0
25,1,2400,0.391033,0.059126,0.23158,0.024736,0.580238,0.133869,0
25,2,2401,0.373069,0.056806,0.225912,0.025852,0.607248,0.130669,0
25,3,2402,0.372691,0.048531,0.235022,0.022,0.618441,0.128548,0
25,4,2403,0.382953,0.053911,0.235968,0.031967,0.610172,0.131614,0
25,5,2404,0.363966,0.052995,0.238912,0.028293,0.594871,0.134465,0
25,6,2405,0.389929,0.047173,0.242096,0.030541,0.604866,0.130606,0
25,7,2406,0.382082,0.066326,0.228761,0.028267,0.596285,0.117772,0
25,8,2407,0.382943,0.044761,0.233075,0.022608,0.614745,0.1334,0
25,9,2408,0.395036,0.056205,0.228976,0.031794,0.608359,0.124037,0
25,10,2409,0.387267,0.058769,0.227918,0.030762,0.604709,0.12304,0
25,11,2410,0.366813,0.061848,0.231214,0.025518,0.627864,0.119886,0
25,12,2411,0.37801,0.064014,0.233955,0.031114,0.623139,0.12768,0
25,13,2412,0.369531,0.05143,0.227605,0.032637,0.614159,0.141816,0
25,14,2413,0.375797,0.059202,0.226733,0.019999,0.604019,0.120424,0
25,15,2414,0.375784,0.052586,0.226836,0.024854,0.596792,0.125716,0
25,16,2415,0.388724,0.045605,0.235458,0.027752,0.599303,0.128643,0
25,17,2416,0.384002,0.047365,0.243463,0.018123,0.613654,0.129721,0
25,18,2417,0.390842,0.05112,0.218,0.021451,0.608136,0.117911,0
25,19,2418,0.397368,0.060247,0.224645,0.022343,0.574427,0.125023,0
25,20,2419,0.376951,0.048847,0.23043,0.030954,0.588009,0.119343,0
25,21,2420,0.376406,0.060135,0.21648,0.029525,0.605581,0.131039,0
25,22,2421,0.386318,0.051263,0.237412,0.030677,0.594817,0.132314,0
25,23,2422,0.385461,0.047384,0.233635,0.023759,0.599272,0.13158,0
25,24,2423,0.389262,0.052083,0.215677,0.029193,0.601281,0.118892,0
25,25,2424,0.370201,0.045301,0.232395,0.028983,0.596635,0.132756,0
25,26,2425,0.390661,0.053071,0.2237,0.025526,0.611289,0.119705,0
25,27,2426,0.381052,0.051895,0.221998,0.029022,0.593385,0.123081,0
25,28,2427,0.370693,0.05262,0.22096,0.024941,0.607566,0.130552,0
25,29,2428,0.367815,0.053381,0.231569,0.028476,0.597126,0.132654,0
25,30,2429,0.375795,0.045108,0.224804,0.026596,0.583771,0.124762,0
25,31,2430,0.380625,0.052029,0.228957,0.028118,0.617338,0.117719,0
25,32,2431,0.377787,0.050786,0.202248,0.020714,0.611746,0.134274,0
25,33,2432,0.397659,0.056386,0.223889,0.034408,0.592286,0.118209,0
25,34,2433,0.374701,0.05533,0.226738,0.025637,0.606066,0.113136,0
25,35,2434,0.369871,0.050161,0.238213,0.025362,0.589414,0.122221,0
25,36,2435,0.384209,0.043488,0.229404,0.027185,0.605506,0.12353,0
25,37,2436,0.366749,0.05811,0.233979,0.0245,0.609346,0.129258,0
25,38,2437,0.386498,0.05145,0.223415,0.031161,0.612867,0.121913,0
25,39,2438,0.357142,0.046628,0.229762,0.017922,0.583766,0.125237,0
25,40,2439,0.393874,0.051631,0.223849,0.020381,0.600264,0.131075,0
25,41,2440,0.383471,0.057582,0.227402,0.031069,0.59608,0.12636,0
25,42,2441,0.367805,0.049571,0.211893,0.027968,0.619681,0.132234,0
25,43,2442,0.384897,0.054232,0.232171,0.022957,0.602238,0.127161,0
25,44,2443,0.3655,0.05229,0.233956,0.025607,0.637738,0.121191,0
25,45,2444,0.388457,0.054395,0.235242,0.025782,0.624435,0.134379,0
25,46,2445,0.362277,0.058709,0.228444,0.030945,0.603088,0.115512,0
25,47,2446,0.367698,0.056809,0.242907,0.02473,0.603129,0.128048,0
25,48,2447,0.395469,0.050399,0.21989,0.023722,0.617114,0.114735,0
25,49,2448,0.397911,0.053906,0.237092,0.030747,0.60265,0.132109,0
25,50,2449,0.383317,0.052827,0.227355,0.025569,0.60686,0.128423,0
25,51,2450,0.375721,0.0468,0.22272,0.026545,0.595527,0.132175,0
25,52,2451,0.371062,0.046825,0.235558,0.02601,0.60149,0.130662,0
25,53,2452,0.391246,0.048908,0.24004,0.020146,0.607649,0.125326,0
25,54,2453,0.358111,0.049482,0.235244,0.02335,0.592915,0.131212,0
25,55,2454,0.39005,0.045084,0.222703,0.028926,0.588897,0.137032,0
25,56,2455,0.385974,0.050139,0.222518,0.025278,0.612152,0.120431,0
25,57,2456,0.369851,0.05265,0.224702,0.024809,0.620685,0.125809,0
25,58,2457,0.372115,0.04751,0.222294,0.032083,0.611978,0.124219,0
25,59,2458,0.390857,0.057316,0.244151,0.029466,0.608607,0.134007,0
25,60,2459,0.376408,0.057664,0.219383,0.021562,0.606118,0.130535,0
25,61,2460,0.390684,0.056802,0.229026,0.025038,0.624027,0.126292,0
25,62,2461,0.385303,0.045795,0.216258,0.024199,0.611634,0.128839,0
25,63,2462,0.373626,0.045093,0.235583,0.025356,0.584966,0.126274,0
25,64,2463,0.376912,0.046214,0.222209,0.022394,0.594353,0.120062,0
25,65,2464,0.382666,0.051724,0.235638,0.032907,0.611008,0.128778,0
25,66,2465,0.377252,0.050553,0.217877,0.028706,0.602424,0.134747,0
25,67,2466,0.389167,0.037876,0.241462,0.019986,0.608661,0.128584,0
25,68,2467,0.355195,0.049024,0.224237,0.017133,0.603184,0.119535,0
25,69,2468,0.396211,0.049359,0.229403,0.024468,0.583081,0.124732,0
25,70,2469,0.373617,0.043336,0.231086,0.026988,0.612601,0.124285,0
25,71,2470,0.376409,0.057558,0.22613,0.025118,0.607407,0.122318,0
25,72,2471,0.367246,0.049435,0.241386,0.029461,0.606016,0.13518,0
25,73,2472,0.371795,0.060579,0.241835,0.018267,0.619845,0.124137,0
25,74,2473,0.366271,0.05305,0.218284,0.025978,0.618184,0.128129,0
25,75,2474,0.362235,0.046326,0.222338,0.028407,0.60695,0.128991,0
25,76,2475,0.391131,0.047011,0.229102,0.024802,0.608756,0.122117,0
25,77,2476,0.386113,0.051268,0.222239,0.036528,0.590021,0.131007,0
25,78,2477,0.378002,0.047909,0.229106,0.026497,0.633972,0.132115,0
25,79,2478,0.394495,0.045588,0.224198,0.017591,0.608465,0.130749,0
25,80,2479,0.368861,0.048708,0.226587,0.031587,0.591382,0.127377,0
25,81,2480,0.382054,0.054208,0.221162,0.031951,0.600266,0.124137,0
25,82,2481,0.379153,0.046766,0.245724,0.034425,0.600197,0.128689,0
25,83,2482,0.377096,0.050157,0.213375,0.026232,0.600932,0.127413,0
25,84,2483,0.384599,0.053006,0.236678,0.027149,0.598989,0.129211,0
25,85,2484,0.378544,0.061242,0.218525,0.020689,0.60567,0.127655,0
25,86,2485,0.369469,0.042873,0.227715,0.02002,0.584676,0.123166,0
25,87,2486,0.385493,0.057446,0.230649,0.026607,0.631189,0.117483,0
25,88,2487,0.384586,0.045366,0.231497,0.027449,0.6108,0.130161,0
25,89,2488,0.380902,0.046557,0.217642,0.032179,0.591215,0.129208,0
25,90,2489,0.358968,0.054676,0.224866,0.02271,0.59787,0.131551,0
25,91,2490,0.364109,0.044857,0.231324,0.019989,0.599382,0.141386,0
25,92,2491,0.36484,0.044043,0.231637,0.023961,0.614803,0.126129,0
25,93,2492,0.379291,0.046189,0.234297,0.027242,0.590306,0.123936,0
25,94,2493,0.362206,0.04831,0.240581,0.024801,0.603961,0.131972,0
25,95,2494,0.373063,0.056643,0.234138,0.028339,0.60001,0.132557,0
25,96,2495,0.38537,0.059084,0.225499,0.024,0.617141,0.133981,0
25,97,2496,0.38839,0.042371,0.212378,0.024367,0.601549,0.11876,0
25,98,2497,0.370346,0.060227,0.228528,0.029544,0.582765,0.116301,0
25,99,2498,0.365001,0.050757,0.215179,0.022146,0.602477,0.122104,0
25,100,2499,0.35619,0.052403,0.229811,0.02738,0.58917,0.131066,0
26,1,2500,-0.113798,-0.671925,0.657825,0.34695,-0.586505,0.703638,1
26,2,2501,-0.031275,0.889527,0.847894,-0.319126,-0.019861,0.583001,1
26,3,2502,1.264447,-0.606419,0.676038,-0.856817,1.436243,-0.362296,1
26,4,2503,-0.826983,0.721095,-0.826612,-0.728738,1.290204,-0.742434,1
26,5,2504,1.047915,0.554334,-0.846733,0.926193,-0.348878,-0.191231,1
26,6,2505,-0.263942,0.705515,1.389444,-0.472297,1.114606,0.603894,1
26,7,2506,1.515643,0.93756,1.293801,0.712349,-0.514837,0.675345,1
26,8,2507,0.773845,0.509799,-0.620133,-0.668121,1.386562,0.895723,1
26,9,2508,1.395184,-0.431004,-0.282824,-0.353263,1.537681,-0.632606,1
26,10,2509,1.226811,0.500705,-0.37186,0.859319,1.11832,0.48731,1
26,11,2510,-0.479399,0.818269,-0.643368,0.923755,-0.02281,0.615828,1
26,12,2511,-0.31258,-0.677772,-0.230331,-0.872967,-0.599999,-0.559562,1
26,13,2512,1.238653,-0.852539,-0.886339,0.626299,-0.216027,0.595321,1
26,14,2513,-0.412632,-0.289084,-0.884168,0.894921,1.529006,-0.420732,1
26,15,2514,1.314539,0.736389,0.780448,-0.359287,0.08783,0.498067,1
26,16,2515,-0.433173,-0.39465,1.354869,0.753282,1.54015,-0.372062,1
26,17,2516,0.384904,0.059465,0.230423,0.030423,0.618641,0.133309,1
26,18,2517,0.374066,0.05116,0.223692,0.024678,0.617447,0.119949,0
26,19,2518,0.365525,0.044257,0.210849,0.026762,0.597801,0.119505,0
26,20,2519,0.372313,0.046052,0.216718,0.023856,0.60412,0.12245,0
26,21,2520,0.384455,0.049801,0.224947,0.023497,0.587724,0.118863,0
26,22,2521,0.378575,0.049992,0.226735,0.026148,0.589505,0.122418,0
26,23,2522,0.384102,0.050399,0.235268,0.029739,0.581674,0.123003,0
26,24,2523,0.37161,0.049047,0.220619,0.028966,0.58084,0.121746,0
26,25,2524,0.376972,0.051201,0.221774,0.029256,0.614329,0.123865,0
26,26,2525,0.380019,0.04353,0.238617,0.02931,0.583613,0.119516,0
26,27,2526,0.379146,0.047683,0.236418,0.024773,0.626967,0.127836,0
26,28,2527,0.384637,0.051361,0.229363,0.019974,0.576187,0.12394,0
26,29,2528,0.390692,0.056046,0.224325,0.029455,0.616031,0.123679,0
26,30,2529,0.349431,0.050822,0.229894,0.025288,0.601816,0.123869,0
26,31,2530,0.369822,0.046311,0.234964,0.028615,0.600877,0.128716,0
26,32,2531,0.386398,0.045994,0.216083,0.025004,0.598745,0.127955,0
26,33,2532,0.382612,0.043945,0.21916,0.015947,0.609715,0.126142,0
26,34,2533,0.352748,0.044414,0.220396,0.021675,0.594102,0.125487,0
26,35,2534,0.373212,0.052878,0.216587,0.023889,0.602879,0.124047,0
26,36,2535,0.370131,0.043436,0.225927,0.02505,0.585286,0.127442,0
26,37,2536,0.365924,0.045459,0.210491,0.032658,0.591733,0.118769,0
26,38,2537,0.366198,0.05645,0.2139,0.018476,0.603661,0.123247,0
26,39,2538,0.374467,0.049006,0.212615,0.017948,0.588555,0.117354,0
26,40,2539,0.368578,0.048355,0.223513,0.026206,0.592962,0.119825,0
26,41,2540,0.387191,0.047574,0.22367,0.024045,0.599575,0.121281,0
26,42,2541,0.383439,0.054459,0.213035,0.01987,0.599333,0.128394,0
26,43,2542,0.386838,0.052589,0.232204,0.022814,0.5904,0.129433,0
26,44,2543,0.363718,0.046584,0.230711,0.018531,0.604109,0.119461,0
26,45,2544,0.370593,0.047684,0.220125,0.022274,0.612317,0.12383,0
26,46,2545,0.368671,0.045894,0.229773,0.021536,0.569445,0.124,0
26,47,2546,0.381816,0.035412,0.23623,0.028759,0.588783,0.120915,0
26,48,2547,0.366311,0.040976,0.2405,0.028354,0.598122,0.124645,0
26,49,2548,0.351736,0.047286,0.219921,0.023874,0.60541,0.11282,0
26,50,2549,0.374093,0.053181,0.236581,0.023365,0.606046,0.127791,0
26,51,2550,0.368505,0.043673,0.214447,0.025888,0.595347,0.121007,0
26,52,2551,0.363318,0.047648,0.230035,0.020396,0.598431,0.123137,0
26,53,2552,0.356683,0.049508,0.212522,0.02877,0.594736,0.120009,0
26,54,2553,0.364873,0.039794,0.233886,0.031961,0.575677,0.118515,0
26,55,2554,0.371987,0.048332,0.22664,0.020616,0.597992,0.116683,0
26,56,2555,0.368205,0.046036,0.230899,0.024213,0.59707,0.123215,0
26,57,2556,0.369013,0.050273,0.221441,0.020984,0.592636,0.121357,0
26,58,2557,0.366616,0.04861,0.2255,0.026129,0.615271,0.123121,0
26,59,2558,0.365723,0.038161,0.22447,0.02701,0.564695,0.12439,0
26,60,2559,0.360091,0.052686,0.223304,0.026774,0.59377,0.125516,0
26,61,2560,0.374841,0.055049,0.222134,0.019898,0.603313,0.131809,0
26,62,2561,0.348508,0.045601,0.218493,0.024569,0.615379,0.116687,0
26,63,2562,0.364231,0.052986,0.230534,0.02698,0.585807,0.126152,0
26,64,2563,0.370901,0.04464,0.231532,0.022057,0.592315,0.117829,0
26,65,2564,0.38322,0.054063,0.219512,0.024479,0.589195,0.126354,0
26,66,2565,0.372212,0.040789,0.222443,0.026948,0.596457,0.12876,0
26,67,2566,0.360527,0.046651,0.238747,0.025442,0.587694,0.116983,0
26,68,2567,0.379242,0.046525,0.215325,0.020937,0.602434,0.122502,0
26,69,2568,0.393659,0.054738,0.234709,0.017312,0.592747,0.119091,0
26,70,2569,0.374814,0.044258,0.217642,0.026792,0.603121,0.123776,0
26,71,2570,0.374191,0.05218,0.227941,0.024394,0.593811,0.122376,0
26,72,2571,0.37689,0.045016,0.229381,0.024085,0.604155,0.126692,0
26,73,2572,0.375489,0.052249,0.210429,0.031087,0.621431,0.128524,0
26,74,2573,0.368116,0.047989,0.230525,0.020377,0.581431,0.120426,0
26,75,2574,0.369046,0.047987,0.214685,0.014501,0.581762,0.124345,0
26,76,2575,0.377346,0.045368,0.216025,0.02575,0.591459,0.128192,0
26,77,2576,0.366545,0.053818,0.238997,0.024455,0.599912,0.117137,0
26,78,2577,0.366205,0.051391,0.224934,0.025793,0.603584,0.125803,0
26,79,2578,0.382219,0.045669,0.222646,0.017145,0.600763,0.129999,0
26,80,2579,0.368848,0.046501,0.224487,0.021073,0.590857,0.117203,0
26,81,2580,0.366688,0.048585,0.220834,0.028776,0.588308,0.12641,0
26,82,2581,0.381323,0.053803,0.234338,0.02536,0.608375,0.132315,0
26,83,2582,0.355943,0.053666,0.210472,0.017061,0.580271,0.11211,0
26,84,2583,0.353947,0.048131,0.222647,0.016691,0.584796,0.122062,0
26,85,2584,0.382593,0.059053,0.219974,0.018872,0.590465,0.123646,0
26,86,2585,0.392869,0.039734,0.218393,0.030315,0.586935,0.127187,0
26,87,2586,0.389833,0.049945,0.208453,0.021338,0.619353,0.113935,0
26,88,2587,0.357138,0.052695,0.222678,0.022624,0.583268,0.110411,0
26,89,2588,0.355381,0.048391,0.22701,0.023317,0.594352,0.122589,0
26,90,2589,0.377902,0.053393,0.228656,0.02141,0.600515,0.125123,0
26,91,2590,0.377297,0.055085,0.207807,0.03066,0.60677,0.123495,0
26,92,2591,0.364044,0.047292,0.21047,0.017124,0.620708,0.122648,0
26,93,2592,0.362122,0.046625,0.22297,0.023293,0.583614,0.125117,0
26,94,2593,0.3774,0.047287,0.220859,0.03,0.581232,0.110968,0
26,95,2594,0.359526,0.052546,0.221022,0.019006,0.615699,0.112516,0
26,96,2595,0.372957,0.044894,0.228704,0.02398,0.608607,0.119572,0
26,97,2596,0.367674,0.038984,0.213677,0.021091,0.610985,0.126365,0
26,98,2597,0.349755,0.045235,0.225298,0.024692,0.585768,0.12186,0
26,99,2598,0.37871,0.049634,0.22615,0.030874,0.60209,0.132506,0
26,100,2599,0.368647,0.046892,0.233705,0.01949,0.591133,0.124461,0
27,1,2600,0.373586,0.053395,0.234286,0.024131,0.58221,0.131207,0
27,2,2601,0.383391,0.055427,0.227453,0.01554,0.579451,0.123811,0
27,3,2602,0.376028,0.04711,0.212188,0.027523,0.598019,0.120446,0
27,4,2603,0.383164,0.048696,0.232501,0.016475,0.597271,0.119523,0
27,5,2604,0.378691,0.037888,0.227604,0.026337,0.583003,0.116868,0
27,6,2605,0.367975,0.051885,0.224005,0.01971,0.594466,0.120326,0
27,7,2606,0.375948,0.050112,0.226274,0.021027,0.593573,0.113568,0
27,8,2607,0.372274,0.039716,0.21333,0.022468,0.602942,0.116911,0
27,9,2608,0.367103,0.04918,0.211001,0.021297,0.608572,0.130789,0
27,10,2609,0.351291,0.043077,0.219241,0.033573,0.587523,0.126199,0
27,11,2610,0.369265,0.0418,0.200091,0.029027,0.583802,0.110497,0
27,12,2611,0.377129,0.053359,0.214318,0.02039,0.587296,0.1266,0
27,13,2612,0.378721,0.052214,0.227308,0.028132,0.558074,0.131321,0
27,14,2613,0.357604,0.038971,0.235901,0.020164,0.58723,0.124775,0
27,15,2614,0.371534,0.042448,0.227233,0.02675,0.5691,0.130092,0
27,16,2615,0.362909,0.051228,0.225632,0.023702,0.596213,0.121031,0
27,17,2616,0.355788,0.031739,0.218195,0.021904,0.586189,0.115961,0
27,18,2617,0.373658,0.050852,0.224022,0.025779,0.602031,0.121811,0
27,19,2618,0.375104,0.052088,0.207761,0.023086,0.577776,0.124826,0
27,20,2619,0.361757,0.050605,0.220364,0.029516,0.611755,0.127434,0
27,21,2620,0.371407,0.045204,0.215997,0.020986,0.590324,0.124179,0
27,22,2621,0.371079,0.050798,0.221163,0.024768,0.575458,0.115899,0
27,23,2622,0.371213,0.043316,0.219448,0.029827,0.596771,0.120365,0
27,24,2623,0.368916,0.04892,0.225835,0.025322,0.585717,0.118243,0
27,25,2624,0.355883,0.039326,0.218454,0.02752,0.583169,0.130145,0
27,26,2625,0.361173,0.043789,0.221978,0.02568,0.587853,0.123005,0
27,27,2626,0.365291,0.044887,0.217459,0.025368,0.583863,0.10919,0
27,28,2627,0.373613,0.051488,0.203791,0.020633,0.59408,0.112737,0
27,29,2628,0.36698,0.04357,0.202675,0.026976,0.61379,0.131934,0
27,30,2629,0.376926,0.046786,0.224955,0.024921,0.590796,0.127301,0
27,31,2630,0.359269,0.034904,0.218331,0.019327,0.59463,0.119085,0
27,32,2631,0.372423,0.046797,0.234561,0.026643,0.58453,0.118842,0
27,33,2632,0.357188,0.051834,0.231098,0.028406,0.607953,0.133455,0
27,34,2633,0.366266,0.038192,0.221097,0.025747,0.589883,0.109681,0
27,35,2634,0.358041,0.048148,0.224433,0.028132,0.609831,0.118713,0
27,36,2635,0.374744,0.049987,0.23235,0.014325,0.594216,0.123874,0
27,37,2636,0.36759,0.043727,0.234344,0.025141,0.579574,0.108604,0
27,38,2637,0.365992,0.050278,0.218104,0.027899,0.600952,0.111056,0
27,39,2638,0.377422,0.040928,0.208297,0.024451,0.575252,0.11896,0
27,40,2639,0.379315,0.056394,0.216999,0.019087,0.593546,0.130619,0
27,41,2640,0.359629,0.047306,0.211504,0.023643,0.587403,0.124449,0
27,42,2641,0.347953,0.046169,0.223165,0.024398,0.586831,0.129696,0
27,43,2642,0.360123,0.038426,0.223374,0.024562,0.575928,0.120474,0
27,44,2643,0.359917,0.049165,0.218904,0.021206,0.57822,0.11993,0
27,45,2644,0.365429,0.048662,0.231595,0.025522,0.591602,0.124511,0
27,46,2645,0.36286,0.039347,0.223393,0.024937,0.584947,0.126865,0
27,47,2646,0.360729,0.039375,0.223324,0.020532,0.600136,0.126403,0
27,48,2647,0.372994,0.051959,0.204489,0.024657,0.561869,0.117299,0
27,49,2648,0.365212,0.040804,0.216452,0.023784,0.580117,0.115011,0
27,50,2649,0.365856,0.042612,0.21517,0.021855,0.576087,0.116287,0
27,51,2650,0.349965,0.052125,0.223834,0.017967,0.583615,0.115747,0
27,52,2651,0.366722,0.046034,0.208629,0.029112,0.595868,0.115986,0
27,53,2652,0.367957,0.054744,0.243783,0.022976,0.58085,0.114504,0
27,54,2653,0.363815,0.051317,0.229022,0.019146,0.57659,0.130878,0
27,55,2654,0.356848,0.046213,0.232443,0.026202,0.589861,0.129911,0
27,56,2655,0.395011,0.045663,0.229134,0.021878,0.598434,0.11886,0
27,57,2656,0.376719,0.049264,0.214122,0.024193,0.575424,0.125642,0
27,58,2657,0.383785,0.054474,0.221487,0.025692,0.580379,0.118657,0
27,59,2658,0.366056,0.038538,0.224875,0.027509,0.587265,0.104077,0
27,60,2659,0.360954,0.05408,0.200754,0.020145,0.597235,0.116018,0
27,61,2660,0.370784,0.051472,0.224157,0.024047,0.602368,0.131632,0
27,62,2661,0.366518,0.044634,0.228018,0.024418,0.610226,0.126772,0
27,63,2662,0.358839,0.043142,0.230725,0.019511,0.575785,0.113412,0
27,64,2663,0.372149,0.041037,0.227784,0.016275,0.575212,0.115722,0
27,65,2664,0.38204,0.049236,0.214563,0.02735,0.582161,0.116537,0
27,66,2665,0.374098,0.043135,0.214333,0.031183,0.580425,0.125785,0
27,67,2666,0.364195,0.045166,0.232244,0.027062,0.580724,0.113745,0
27,68,2667,0.378437,0.049435,0.207056,0.026345,0.602283,0.121031,0
27,69,2668,0.373448,0.041539,0.228428,0.025771,0.608176,0.122958,0
27,70,2669,0.364048,0.044066,0.230707,0.028413,0.568521,0.12016,0
27,71,2670,0.370882,0.053904,0.227034,0.028688,0.577778,0.120119,0
27,72,2671,0.369745,0.051379,0.230378,0.026046,0.575998,0.111757,0
27,73,2672,0.366152,0.038923,0.236518,0.025238,0.588294,0.112832,0
27,74,2673,0.37138,0.043141,0.219353,0.020806,0.60613,0.125179,0
27,75,2674,0.369078,0.044056,0.216434,0.018719,0.573943,0.120756,0
27,76,2675,0.372193,0.040742,0.207465,0.024843,0.581238,0.127739,0
27,77,2676,0.356006,0.043104,0.223256,0.019029,0.587754,0.111703,0
27,78,2677,0.380765,0.047688,0.213156,0.029202,0.583642,0.124331,0
27,79,2678,0.358087,0.048051,0.226091,0.021241,0.579148,0.121801,0
27,80,2679,0.369582,0.045882,0.218599,0.025294,0.593609,0.118664,0
27,81,2680,0.37185,0.047082,0.215202,0.020062,0.593014,0.11827,0
27,82,2681,0.362822,0.051128,0.220677,0.024261,0.559255,0.113744,0
27,83,2682,0.367044,0.047136,0.221826,0.02044,0.593736,0.130396,0
27,84,2683,0.358997,0.046767,0.215304,0.016249,0.567879,0.125631,0
27,85,2684,0.368063,0.041365,0.215976,0.017194,0.566921,0.121012,0
27,86,2685,0.364919,0.039511,0.218475,0.02202,0.579305,0.121512,0
27,87,2686,0.372216,0.053379,0.221903,0.027312,0.579793,0.117594,0
27,88,2687,0.361619,0.051902,0.217701,0.021988,0.581856,0.120093,0
27,89,2688,0.365715,0.051702,0.222094,0.026556,0.57262,0.129791,0
27,90,2689,0.382145,0.046245,0.216166,0.020687,0.590154,0.114,0
27,91,2690,0.362578,0.043624,0.226123,0.024184,0.589516,0.122964,0
